YYYY-MM-DD HH:MM:SS,Load (kW)
2012-08-12 17:15:00,353869.0
2012-08-12 17:30:00,360759.0
2012-08-12 17:45:00,364234.0
2012-08-12 18:00:00,359530.0
2012-08-12 18:15:00,357183.0
2012-08-12 18:30:00,348188.0
2012-08-12 18:45:00,345427.0
2012-08-12 19:00:00,342068.0
2012-08-12 19:15:00,338334.0
2012-08-12 19:30:00,339940.0
2012-08-12 19:45:00,335588.0
2012-08-12 20:00:00,331357.0
2012-08-12 20:15:00,327358.0
2012-08-12 20:30:00,323764.0
2012-08-12 20:45:00,328551.0
2012-08-12 21:00:00,331956.0
2012-08-12 21:15:00,317157.0
2012-08-12 21:30:00,316810.0
2012-08-12 21:45:00,314279.0
2012-08-12 22:00:00,315263.0
2012-08-12 22:15:00,305342.0
2012-08-12 22:30:00,286852.0
2012-08-12 22:45:00,272024.0
2012-08-12 23:00:00,261466.0
2012-08-12 23:15:00,241325.0
2012-08-12 23:30:00,215569.0
2012-08-12 23:45:00,198269.0
2012-08-13 00:00:00,179540.0
2012-08-13 00:15:00,157696.0
2012-08-13 00:30:00,149095.0
2012-08-13 00:45:00,140994.0
2012-08-13 01:00:00,133431.0
2012-08-13 01:15:00,127264.0
2012-08-13 01:30:00,126766.0
2012-08-13 01:45:00,125566.0
2012-08-13 02:00:00,123915.0
2012-08-13 02:15:00,125064.0
2012-08-13 02:30:00,123727.0
2012-08-13 02:45:00,122078.0
2012-08-13 03:00:00,121937.0
2012-08-13 03:15:00,117768.0
2012-08-13 03:30:00,116171.0
2012-08-13 03:45:00,117757.0
2012-08-13 04:00:00,116620.0
2012-08-13 04:15:00,112495.0
2012-08-13 04:30:00,114928.0
2012-08-13 04:45:00,115651.0
2012-08-13 05:00:00,113817.0
2012-08-13 05:15:00,120041.0
2012-08-13 05:30:00,124153.0
2012-08-13 05:45:00,128448.0
2012-08-13 06:00:00,128832.0
2012-08-13 06:15:00,136812.0
2012-08-13 06:30:00,136991.0
2012-08-13 06:45:00,135136.0
2012-08-13 07:00:00,145802.0
2012-08-13 07:15:00,149435.0
2012-08-13 07:30:00,149638.0
2012-08-13 07:45:00,150085.0
2012-08-13 08:00:00,152557.0
2012-08-13 08:15:00,154316.0
2012-08-13 08:30:00,162374.0
2012-08-13 08:45:00,181633.0
2012-08-13 09:00:00,215693.0
2012-08-13 09:15:00,245458.0
2012-08-13 09:30:00,286222.0
2012-08-13 09:45:00,275081.0
2012-08-13 10:00:00,294743.0
2012-08-13 10:15:00,306329.0
2012-08-13 10:30:00,319812.0
2012-08-13 10:45:00,326702.0
2012-08-13 11:00:00,320414.0
2012-08-13 11:15:00,334351.0
2012-08-13 11:30:00,343647.0
2012-08-13 11:45:00,346370.0
2012-08-13 12:00:00,345207.0
2012-08-13 12:15:00,352194.0
2012-08-13 12:30:00,353204.0
2012-08-13 12:45:00,364388.0
2012-08-13 13:00:00,370573.0
2012-08-13 13:15:00,368614.0
2012-08-13 13:30:00,370883.0
2012-08-13 13:45:00,373010.0
2012-08-13 14:00:00,373686.0
2012-08-13 14:15:00,374504.0
2012-08-13 14:30:00,372995.0
2012-08-13 14:45:00,376330.0
2012-08-13 15:00:00,376963.0
2012-08-13 15:15:00,377117.0
2012-08-13 15:30:00,383262.0
2012-08-13 15:45:00,386096.0
2012-08-13 16:00:00,386701.0
2012-08-13 16:15:00,385961.0
2012-08-13 16:30:00,385921.0
2012-08-13 16:45:00,389793.0
2012-08-13 17:00:00,387253.0
2012-08-13 17:15:00,386032.0
2012-08-13 17:30:00,384623.0
2012-08-13 17:45:00,386885.0
2012-08-13 18:00:00,385458.0
2012-08-13 18:15:00,381485.0
2012-08-13 18:30:00,378023.0
2012-08-13 18:45:00,375071.0
2012-08-13 19:00:00,368917.0
2012-08-13 19:15:00,366586.0
2012-08-13 19:30:00,366512.0
2012-08-13 19:45:00,364096.0
2012-08-13 20:00:00,356580.0
2012-08-13 20:15:00,345543.0
2012-08-13 20:30:00,341477.0
2012-08-13 20:45:00,352818.0
2012-08-13 21:00:00,353159.0
2012-08-13 21:15:00,345365.0
2012-08-13 21:30:00,338527.0
2012-08-13 21:45:00,327666.0
2012-08-13 22:00:00,330428.0
2012-08-13 22:15:00,315419.0
2012-08-13 22:30:00,303873.0
2012-08-13 22:45:00,294272.0
2012-08-13 23:00:00,284693.0
2012-08-13 23:15:00,268774.0
2012-08-13 23:30:00,242177.0
2012-08-13 23:45:00,231234.0
2012-08-14 00:00:00,213890.0
2012-08-14 00:15:00,187116.0
2012-08-14 00:30:00,174103.0
2012-08-14 00:45:00,162110.0
2012-08-14 01:00:00,141230.0
2012-08-14 01:15:00,133232.0
2012-08-14 01:30:00,131704.0
2012-08-14 01:45:00,128477.0
2012-08-14 02:00:00,128230.0
2012-08-14 02:15:00,129638.0
2012-08-14 02:30:00,125585.0
2012-08-14 02:45:00,126348.0
2012-08-14 03:00:00,124911.0
2012-08-14 03:15:00,123825.0
2012-08-14 03:30:00,123882.0
2012-08-14 03:45:00,121365.0
2012-08-14 04:00:00,119057.0
2012-08-14 04:15:00,117373.0
2012-08-14 04:30:00,117422.0
2012-08-14 04:45:00,119202.0
2012-08-14 05:00:00,117420.0
2012-08-14 05:15:00,123693.0
2012-08-14 05:30:00,130734.0
2012-08-14 05:45:00,129576.0
2012-08-14 06:00:00,133637.0
2012-08-14 06:15:00,139293.0
2012-08-14 06:30:00,142159.0
2012-08-14 06:45:00,147593.0
2012-08-14 07:00:00,147898.0
2012-08-14 07:15:00,154363.0
2012-08-14 07:30:00,155722.0
2012-08-14 07:45:00,155930.0
2012-08-14 08:00:00,151083.0
2012-08-14 08:15:00,152610.0
2012-08-14 08:30:00,158682.0
2012-08-14 08:45:00,179481.0
2012-08-14 09:00:00,221913.0
2012-08-14 09:15:00,241123.0
2012-08-14 09:30:00,300031.0
2012-08-14 09:45:00,294348.0
2012-08-14 10:00:00,295740.0
2012-08-14 10:15:00,313221.0
2012-08-14 10:30:00,326996.0
2012-08-14 10:45:00,332400.0
2012-08-14 11:00:00,345122.0
2012-08-14 11:15:00,345763.0
2012-08-14 11:30:00,349741.0
2012-08-14 11:45:00,350134.0
2012-08-14 12:00:00,350577.0
2012-08-14 12:15:00,353537.0
2012-08-14 12:30:00,356382.0
2012-08-14 12:45:00,358867.0
2012-08-14 13:00:00,368125.0
2012-08-14 13:15:00,369525.0
2012-08-14 13:30:00,369134.0
2012-08-14 13:45:00,367762.0
2012-08-14 14:00:00,368992.0
2012-08-14 14:15:00,373597.0
2012-08-14 14:30:00,373966.0
2012-08-14 14:45:00,374347.0
2012-08-14 15:00:00,372694.0
2012-08-14 15:15:00,370863.0
2012-08-14 15:30:00,365478.0
2012-08-14 15:45:00,367235.0
2012-08-14 16:00:00,366737.0
2012-08-14 16:15:00,367857.0
2012-08-14 16:30:00,367520.0
2012-08-14 16:45:00,369046.0
2012-08-14 17:00:00,364416.0
2012-08-14 17:15:00,363587.0
2012-08-14 17:30:00,368276.0
2012-08-14 17:45:00,368217.0
2012-08-14 18:00:00,368991.0
2012-08-14 18:15:00,366943.0
2012-08-14 18:30:00,362018.0
2012-08-14 18:45:00,360184.0
2012-08-14 19:00:00,361837.0
2012-08-14 19:15:00,362030.0
2012-08-14 19:30:00,360222.0
2012-08-14 19:45:00,359128.0
2012-08-14 20:00:00,351578.0
2012-08-14 20:15:00,350454.0
2012-08-14 20:30:00,351971.0
2012-08-14 20:45:00,353882.0
2012-08-14 21:00:00,350180.0
2012-08-14 21:15:00,354260.0
2012-08-14 21:30:00,349585.0
2012-08-14 21:45:00,344743.0
2012-08-14 22:00:00,341898.0
2012-08-14 22:15:00,331276.0
2012-08-14 22:30:00,321993.0
2012-08-14 22:45:00,313137.0
2012-08-14 23:00:00,303272.0
2012-08-14 23:15:00,287638.0
2012-08-14 23:30:00,255246.0
2012-08-14 23:45:00,242779.0
2012-08-15 00:00:00,210856.0
2012-08-15 00:15:00,177149.0
2012-08-15 00:30:00,164230.0
2012-08-15 00:45:00,153004.0
2012-08-15 01:00:00,142799.0
2012-08-15 01:15:00,140080.0
2012-08-15 01:30:00,140291.0
2012-08-15 01:45:00,138168.0
2012-08-15 02:00:00,135831.0
2012-08-15 02:15:00,133334.0
2012-08-15 02:30:00,131101.0
2012-08-15 02:45:00,131207.0
2012-08-15 03:00:00,129060.0
2012-08-15 03:15:00,126756.0
2012-08-15 03:30:00,125247.0
2012-08-15 03:45:00,125513.0
2012-08-15 04:00:00,125614.0
2012-08-15 04:15:00,122257.0
2012-08-15 04:30:00,120985.0
2012-08-15 04:45:00,122987.0
2012-08-15 05:00:00,120987.0
2012-08-15 05:15:00,128212.0
2012-08-15 05:30:00,127126.0
2012-08-15 05:45:00,128913.0
2012-08-15 06:00:00,134320.0
2012-08-15 06:15:00,141415.0
2012-08-15 06:30:00,143419.0
2012-08-15 06:45:00,149348.0
2012-08-15 07:00:00,148168.0
2012-08-15 07:15:00,154035.0
2012-08-15 07:30:00,154167.0
2012-08-15 07:45:00,151483.0
2012-08-15 08:00:00,150978.0
2012-08-15 08:15:00,154673.0
2012-08-15 08:30:00,163536.0
2012-08-15 08:45:00,184284.0
2012-08-15 09:00:00,218655.0
2012-08-15 09:15:00,229496.0
2012-08-15 09:30:00,286137.0
2012-08-15 09:45:00,310328.0
2012-08-15 10:00:00,294181.0
2012-08-15 10:15:00,309286.0
2012-08-15 10:30:00,329829.0
2012-08-15 10:45:00,336112.0
2012-08-15 11:00:00,335798.0
2012-08-15 11:15:00,340554.0
2012-08-15 11:30:00,343953.0
2012-08-15 11:45:00,344814.0
2012-08-15 12:00:00,346122.0
2012-08-15 12:15:00,351713.0
2012-08-15 12:30:00,350706.0
2012-08-15 12:45:00,356753.0
2012-08-15 13:00:00,358266.0
2012-08-15 13:15:00,358521.0
2012-08-15 13:30:00,356961.0
2012-08-15 13:45:00,360703.0
2012-08-15 14:00:00,361042.0
2012-08-15 14:15:00,363438.0
2012-08-15 14:30:00,363080.0
2012-08-15 14:45:00,364682.0
2012-08-15 15:00:00,363727.0
2012-08-15 15:15:00,362636.0
2012-08-15 15:30:00,358190.0
2012-08-15 15:45:00,356563.0
2012-08-15 16:00:00,358372.0
2012-08-15 16:15:00,357229.0
2012-08-15 16:30:00,356094.0
2012-08-15 16:45:00,359570.0
2012-08-15 17:00:00,357607.0
2012-08-15 17:15:00,355439.0
2012-08-15 17:30:00,355038.0
2012-08-15 17:45:00,356693.0
2012-08-15 18:00:00,359867.0
2012-08-15 18:15:00,357193.0
2012-08-15 18:30:00,349780.0
2012-08-15 18:45:00,350299.0
2012-08-15 19:00:00,345342.0
2012-08-15 19:15:00,342054.0
2012-08-15 19:30:00,340840.0
2012-08-15 19:45:00,338628.0
2012-08-15 20:00:00,334936.0
2012-08-15 20:15:00,336782.0
2012-08-15 20:30:00,342206.0
2012-08-15 20:45:00,339662.0
2012-08-15 21:00:00,339029.0
2012-08-15 21:15:00,336890.0
2012-08-15 21:30:00,335136.0
2012-08-15 21:45:00,338162.0
2012-08-15 22:00:00,319950.0
2012-08-15 22:15:00,316138.0
2012-08-15 22:30:00,312397.0
2012-08-15 22:45:00,301317.0
2012-08-15 23:00:00,293132.0
2012-08-15 23:15:00,274026.0
2012-08-15 23:30:00,233039.0
2012-08-15 23:45:00,229376.0
2012-08-16 00:00:00,209513.0
2012-08-16 00:15:00,163690.0
2012-08-16 00:30:00,151841.0
2012-08-16 00:45:00,141221.0
2012-08-16 01:00:00,135831.0
2012-08-16 01:15:00,129485.0
2012-08-16 01:30:00,128164.0
2012-08-16 01:45:00,126587.0
2012-08-16 02:00:00,125977.0
2012-08-16 02:15:00,126927.0
2012-08-16 02:30:00,124756.0
2012-08-16 02:45:00,122199.0
2012-08-16 03:00:00,122536.0
2012-08-16 03:15:00,119071.0
2012-08-16 03:30:00,118050.0
2012-08-16 03:45:00,116012.0
2012-08-16 04:00:00,115972.0
2012-08-16 04:15:00,113353.0
2012-08-16 04:30:00,116011.0
2012-08-16 04:45:00,114752.0
2012-08-16 05:00:00,114323.0
2012-08-16 05:15:00,120383.0
2012-08-16 05:30:00,121802.0
2012-08-16 05:45:00,124877.0
2012-08-16 06:00:00,123020.0
2012-08-16 06:15:00,131728.0
2012-08-16 06:30:00,138964.0
2012-08-16 06:45:00,141169.0
2012-08-16 07:00:00,141499.0
2012-08-16 07:15:00,148070.0
2012-08-16 07:30:00,150217.0
2012-08-16 07:45:00,148738.0
2012-08-16 08:00:00,150676.0
2012-08-16 08:15:00,155636.0
2012-08-16 08:30:00,163461.0
2012-08-16 08:45:00,178876.0
2012-08-16 09:00:00,214288.0
2012-08-16 09:15:00,223035.0
2012-08-16 09:30:00,238555.0
2012-08-16 09:45:00,243859.0
2012-08-16 10:00:00,281399.0
2012-08-16 10:15:00,300369.0
2012-08-16 10:30:00,336501.0
2012-08-16 10:45:00,337407.0
2012-08-16 11:00:00,336096.0
2012-08-16 11:15:00,335219.0
2012-08-16 11:30:00,340998.0
2012-08-16 11:45:00,342896.0
2012-08-16 12:00:00,342166.0
2012-08-16 12:15:00,348632.0
2012-08-16 12:30:00,350171.0
2012-08-16 12:45:00,362568.0
2012-08-16 13:00:00,363430.0
2012-08-16 13:15:00,363766.0
2012-08-16 13:30:00,365350.0
2012-08-16 13:45:00,364558.0
2012-08-16 14:00:00,364276.0
2012-08-16 14:15:00,363828.0
2012-08-16 14:30:00,366700.0
2012-08-16 14:45:00,368793.0
2012-08-16 15:00:00,369786.0
2012-08-16 15:15:00,368830.0
2012-08-16 15:30:00,366058.0
2012-08-16 15:45:00,369827.0
2012-08-16 16:00:00,371806.0
2012-08-16 16:15:00,369574.0
2012-08-16 16:30:00,370163.0
2012-08-16 16:45:00,369905.0
2012-08-16 17:00:00,367868.0
2012-08-16 17:15:00,368150.0
2012-08-16 17:30:00,365735.0
2012-08-16 17:45:00,367269.0
2012-08-16 18:00:00,367484.0
2012-08-16 18:15:00,366312.0
2012-08-16 18:30:00,365347.0
2012-08-16 18:45:00,365092.0
2012-08-16 19:00:00,367282.0
2012-08-16 19:15:00,358540.0
2012-08-16 19:30:00,355096.0
2012-08-16 19:45:00,359057.0
2012-08-16 20:00:00,354578.0
2012-08-16 20:15:00,352771.0
2012-08-16 20:30:00,348857.0
2012-08-16 20:45:00,356093.0
2012-08-16 21:00:00,350332.0
2012-08-16 21:15:00,336792.0
2012-08-16 21:30:00,329258.0
2012-08-16 21:45:00,331909.0
2012-08-16 22:00:00,320873.0
2012-08-16 22:15:00,299967.0
2012-08-16 22:30:00,290901.0
2012-08-16 22:45:00,281189.0
2012-08-16 23:00:00,283092.0
2012-08-16 23:15:00,260537.0
2012-08-16 23:30:00,239702.0
2012-08-16 23:45:00,232106.0
2012-08-17 00:00:00,199060.0
2012-08-17 00:15:00,166631.0
2012-08-17 00:30:00,153503.0
2012-08-17 00:45:00,144456.0
2012-08-17 01:00:00,138920.0
2012-08-17 01:15:00,132491.0
2012-08-17 01:30:00,132901.0
2012-08-17 01:45:00,130832.0
2012-08-17 02:00:00,129062.0
2012-08-17 02:15:00,128631.0
2012-08-17 02:30:00,126908.0
2012-08-17 02:45:00,125036.0
2012-08-17 03:00:00,127291.0
2012-08-17 03:15:00,124774.0
2012-08-17 03:30:00,119241.0
2012-08-17 03:45:00,121312.0
2012-08-17 04:00:00,118441.0
2012-08-17 04:15:00,116736.0
2012-08-17 04:30:00,117825.0
2012-08-17 04:45:00,117223.0
2012-08-17 05:00:00,117008.0
2012-08-17 05:15:00,124677.0
2012-08-17 05:30:00,124104.0
2012-08-17 05:45:00,128370.0
2012-08-17 06:00:00,128073.0
2012-08-17 06:15:00,136603.0
2012-08-17 06:30:00,144072.0
2012-08-17 06:45:00,142436.0
2012-08-17 07:00:00,142133.0
2012-08-17 07:15:00,154551.0
2012-08-17 07:30:00,153139.0
2012-08-17 07:45:00,151449.0
2012-08-17 08:00:00,151924.0
2012-08-17 08:15:00,155392.0
2012-08-17 08:30:00,160376.0
2012-08-17 08:45:00,183892.0
2012-08-17 09:00:00,216986.0
2012-08-17 09:15:00,228914.0
2012-08-17 09:30:00,243546.0
2012-08-17 09:45:00,241975.0
2012-08-17 10:00:00,287282.0
2012-08-17 10:15:00,314128.0
2012-08-17 10:30:00,335047.0
2012-08-17 10:45:00,352254.0
2012-08-17 11:00:00,348376.0
2012-08-17 11:15:00,353312.0
2012-08-17 11:30:00,353333.0
2012-08-17 11:45:00,355931.0
2012-08-17 12:00:00,364895.0
2012-08-17 12:15:00,373628.0
2012-08-17 12:30:00,368871.0
2012-08-17 12:45:00,371247.0
2012-08-17 13:00:00,380133.0
2012-08-17 13:15:00,379266.0
2012-08-17 13:30:00,380522.0
2012-08-17 13:45:00,381289.0
2012-08-17 14:00:00,381317.0
2012-08-17 14:15:00,382517.0
2012-08-17 14:30:00,380674.0
2012-08-17 14:45:00,382654.0
2012-08-17 15:00:00,384673.0
2012-08-17 15:15:00,386875.0
2012-08-17 15:30:00,385986.0
2012-08-17 15:45:00,387744.0
2012-08-17 16:00:00,385680.0
2012-08-17 16:15:00,384831.0
2012-08-17 16:30:00,386320.0
2012-08-17 16:45:00,391771.0
2012-08-17 17:00:00,395145.0
2012-08-17 17:15:00,391421.0
2012-08-17 17:30:00,390051.0
2012-08-17 17:45:00,391954.0
2012-08-17 18:00:00,393852.0
2012-08-17 18:15:00,388730.0
2012-08-17 18:30:00,384274.0
2012-08-17 18:45:00,385916.0
2012-08-17 19:00:00,383318.0
2012-08-17 19:15:00,378362.0
2012-08-17 19:30:00,373023.0
2012-08-17 19:45:00,372527.0
2012-08-17 20:00:00,369088.0
2012-08-17 20:15:00,363486.0
2012-08-17 20:30:00,355426.0
2012-08-17 20:45:00,359631.0
2012-08-17 21:00:00,346184.0
2012-08-17 21:15:00,352251.0
2012-08-17 21:30:00,346146.0
2012-08-17 21:45:00,341441.0
2012-08-17 22:00:00,338464.0
2012-08-17 22:15:00,327540.0
2012-08-17 22:30:00,314966.0
2012-08-17 22:45:00,308122.0
2012-08-17 23:00:00,298340.0
2012-08-17 23:15:00,282878.0
2012-08-17 23:30:00,251346.0
2012-08-17 23:45:00,246233.0
2012-08-18 00:00:00,223160.0
2012-08-18 00:15:00,171220.0
2012-08-18 00:30:00,155326.0
2012-08-18 00:45:00,144591.0
2012-08-18 01:00:00,140442.0
2012-08-18 01:15:00,135983.0
2012-08-18 01:30:00,133239.0
2012-08-18 01:45:00,133432.0
2012-08-18 02:00:00,132340.0
2012-08-18 02:15:00,130820.0
2012-08-18 02:30:00,125745.0
2012-08-18 02:45:00,123913.0
2012-08-18 03:00:00,123488.0
2012-08-18 03:15:00,120532.0
2012-08-18 03:30:00,118390.0
2012-08-18 03:45:00,117755.0
2012-08-18 04:00:00,115639.0
2012-08-18 04:15:00,114479.0
2012-08-18 04:30:00,118242.0
2012-08-18 04:45:00,117405.0
2012-08-18 05:00:00,115032.0
2012-08-18 05:15:00,120600.0
2012-08-18 05:30:00,124530.0
2012-08-18 05:45:00,128929.0
2012-08-18 06:00:00,128282.0
2012-08-18 06:15:00,135122.0
2012-08-18 06:30:00,135936.0
2012-08-18 06:45:00,137448.0
2012-08-18 07:00:00,139772.0
2012-08-18 07:15:00,152162.0
2012-08-18 07:30:00,155582.0
2012-08-18 07:45:00,153039.0
2012-08-18 08:00:00,151478.0
2012-08-18 08:15:00,154789.0
2012-08-18 08:30:00,162399.0
2012-08-18 08:45:00,180656.0
2012-08-18 09:00:00,216009.0
2012-08-18 09:15:00,225942.0
2012-08-18 09:30:00,245454.0
2012-08-18 09:45:00,253869.0
2012-08-18 10:00:00,281877.0
2012-08-18 10:15:00,319508.0
2012-08-18 10:30:00,353174.0
2012-08-18 10:45:00,342038.0
2012-08-18 11:00:00,336065.0
2012-08-18 11:15:00,340006.0
2012-08-18 11:30:00,342672.0
2012-08-18 11:45:00,349524.0
2012-08-18 12:00:00,354428.0
2012-08-18 12:15:00,351962.0
2012-08-18 12:30:00,358890.0
2012-08-18 12:45:00,366611.0
2012-08-18 13:00:00,373040.0
2012-08-18 13:15:00,372288.0
2012-08-18 13:30:00,369051.0
2012-08-18 13:45:00,374594.0
2012-08-18 14:00:00,372424.0
2012-08-18 14:15:00,368677.0
2012-08-18 14:30:00,370402.0
2012-08-18 14:45:00,385175.0
2012-08-18 15:00:00,379721.0
2012-08-18 15:15:00,381697.0
2012-08-18 15:30:00,376265.0
2012-08-18 15:45:00,376393.0
2012-08-18 16:00:00,381597.0
2012-08-18 16:15:00,388817.0
2012-08-18 16:30:00,387812.0
2012-08-18 16:45:00,385753.0
2012-08-18 17:00:00,385696.0
2012-08-18 17:15:00,384568.0
2012-08-18 17:30:00,386033.0
2012-08-18 17:45:00,383189.0
2012-08-18 18:00:00,373946.0
2012-08-18 18:15:00,359664.0
2012-08-18 18:30:00,366614.0
2012-08-18 18:45:00,370765.0
2012-08-18 19:00:00,376539.0
2012-08-18 19:15:00,375445.0
2012-08-18 19:30:00,375539.0
2012-08-18 19:45:00,372505.0
2012-08-18 20:00:00,370116.0
2012-08-18 20:15:00,368553.0
2012-08-18 20:30:00,371260.0
2012-08-18 20:45:00,375124.0
2012-08-18 21:00:00,370261.0
2012-08-18 21:15:00,351504.0
2012-08-18 21:30:00,349644.0
2012-08-18 21:45:00,350873.0
2012-08-18 22:00:00,349146.0
2012-08-18 22:15:00,334841.0
2012-08-18 22:30:00,324879.0
2012-08-18 22:45:00,311774.0
2012-08-18 23:00:00,294973.0
2012-08-18 23:15:00,286218.0
2012-08-18 23:30:00,256716.0
2012-08-18 23:45:00,244380.0
2012-08-19 00:00:00,221341.0
2012-08-19 00:15:00,197079.0
2012-08-19 00:30:00,178302.0
2012-08-19 00:45:00,169339.0
2012-08-19 01:00:00,162867.0
2012-08-19 01:15:00,149170.0
2012-08-19 01:30:00,136653.0
2012-08-19 01:45:00,136325.0
2012-08-19 02:00:00,134990.0
2012-08-19 02:15:00,134038.0
2012-08-19 02:30:00,133405.0
2012-08-19 02:45:00,133306.0
2012-08-19 03:00:00,131764.0
2012-08-19 03:15:00,126485.0
2012-08-19 03:30:00,127384.0
2012-08-19 03:45:00,124929.0
2012-08-19 04:00:00,119667.0
2012-08-19 04:15:00,117083.0
2012-08-19 04:30:00,116646.0
2012-08-19 04:45:00,118350.0
2012-08-19 05:00:00,117395.0
2012-08-19 05:15:00,121920.0
2012-08-19 05:30:00,127288.0
2012-08-19 05:45:00,127578.0
2012-08-19 06:00:00,128106.0
2012-08-19 06:15:00,138755.0
2012-08-19 06:30:00,142174.0
2012-08-19 06:45:00,138909.0
2012-08-19 07:00:00,143794.0
2012-08-19 07:15:00,150398.0
2012-08-19 07:30:00,153310.0
2012-08-19 07:45:00,146070.0
2012-08-19 08:00:00,149513.0
2012-08-19 08:15:00,148899.0
2012-08-19 08:30:00,160673.0
2012-08-19 08:45:00,177841.0
2012-08-19 09:00:00,216125.0
2012-08-19 09:15:00,227248.0
2012-08-19 09:30:00,249020.0
2012-08-19 09:45:00,265762.0
2012-08-19 10:00:00,341669.0
2012-08-19 10:15:00,319509.0
2012-08-19 10:30:00,324337.0
2012-08-19 10:45:00,341764.0
2012-08-19 11:00:00,355222.0
2012-08-19 11:15:00,355651.0
2012-08-19 11:30:00,361187.0
2012-08-19 11:45:00,360500.0
2012-08-19 12:00:00,362063.0
2012-08-19 12:15:00,367863.0
2012-08-19 12:30:00,366884.0
2012-08-19 12:45:00,371319.0
2012-08-19 13:00:00,380952.0
2012-08-19 13:15:00,375616.0
2012-08-19 13:30:00,370783.0
2012-08-19 13:45:00,374953.0
2012-08-19 14:00:00,374453.0
2012-08-19 14:15:00,380590.0
2012-08-19 14:30:00,376873.0
2012-08-19 14:45:00,376106.0
2012-08-19 15:00:00,376369.0
2012-08-19 15:15:00,372550.0
2012-08-19 15:30:00,374919.0
2012-08-19 15:45:00,375492.0
2012-08-19 16:00:00,374962.0
2012-08-19 16:15:00,374169.0
2012-08-19 16:30:00,371898.0
2012-08-19 16:45:00,376816.0
2012-08-19 17:00:00,377161.0
2012-08-19 17:15:00,377147.0
2012-08-19 17:30:00,376817.0
2012-08-19 17:45:00,378536.0
2012-08-19 18:00:00,379298.0
2012-08-19 18:15:00,378941.0
2012-08-19 18:30:00,373436.0
2012-08-19 18:45:00,368478.0
2012-08-19 19:00:00,373659.0
2012-08-19 19:15:00,378611.0
2012-08-19 19:30:00,368608.0
2012-08-19 19:45:00,364363.0
2012-08-19 20:00:00,361702.0
2012-08-19 20:15:00,357401.0
2012-08-19 20:30:00,368287.0
2012-08-19 20:45:00,369521.0
2012-08-19 21:00:00,374952.0
2012-08-19 21:15:00,367886.0
2012-08-19 21:30:00,363316.0
2012-08-19 21:45:00,357434.0
2012-08-19 22:00:00,350257.0
2012-08-19 22:15:00,328834.0
2012-08-19 22:30:00,310686.0
2012-08-19 22:45:00,301480.0
2012-08-19 23:00:00,293657.0
2012-08-19 23:15:00,270909.0
2012-08-19 23:30:00,236259.0
2012-08-19 23:45:00,234894.0
2012-08-20 00:00:00,215555.0
2012-08-20 00:15:00,187591.0
2012-08-20 00:30:00,178620.0
2012-08-20 00:45:00,167350.0
2012-08-20 01:00:00,160920.0
2012-08-20 01:15:00,153290.0
2012-08-20 01:30:00,146936.0
2012-08-20 01:45:00,145545.0
2012-08-20 02:00:00,132955.0
2012-08-20 02:15:00,129832.0
2012-08-20 02:30:00,128583.0
2012-08-20 02:45:00,127519.0
2012-08-20 03:00:00,126467.0
2012-08-20 03:15:00,123751.0
2012-08-20 03:30:00,123323.0
2012-08-20 03:45:00,124574.0
2012-08-20 04:00:00,121063.0
2012-08-20 04:15:00,116409.0
2012-08-20 04:30:00,118088.0
2012-08-20 04:45:00,116327.0
2012-08-20 05:00:00,117134.0
2012-08-20 05:15:00,125691.0
2012-08-20 05:30:00,126875.0
2012-08-20 05:45:00,129505.0
2012-08-20 06:00:00,131611.0
2012-08-20 06:15:00,138920.0
2012-08-20 06:30:00,139569.0
2012-08-20 06:45:00,143485.0
2012-08-20 07:00:00,147101.0
2012-08-20 07:15:00,153835.0
2012-08-20 07:30:00,156824.0
2012-08-20 07:45:00,146844.0
2012-08-20 08:00:00,143218.0
2012-08-20 08:15:00,151104.0
2012-08-20 08:30:00,166181.0
2012-08-20 08:45:00,185687.0
2012-08-20 09:00:00,220485.0
2012-08-20 09:15:00,232719.0
2012-08-20 09:30:00,266193.0
2012-08-20 09:45:00,266199.0
2012-08-20 10:00:00,277365.0
2012-08-20 10:15:00,371051.0
2012-08-20 10:30:00,382497.0
2012-08-20 10:45:00,377332.0
2012-08-20 11:00:00,380100.0
2012-08-20 11:15:00,383902.0
2012-08-20 11:30:00,387238.0
2012-08-20 11:45:00,388922.0
2012-08-20 12:00:00,391809.0
2012-08-20 12:15:00,396908.0
2012-08-20 12:30:00,401647.0
2012-08-20 12:45:00,407445.0
2012-08-20 13:00:00,415176.0
2012-08-20 13:15:00,415743.0
2012-08-20 13:30:00,415213.0
2012-08-20 13:45:00,414914.0
2012-08-20 14:00:00,415523.0
2012-08-20 14:15:00,418598.0
2012-08-20 14:30:00,420543.0
2012-08-20 14:45:00,419620.0
2012-08-20 15:00:00,417561.0
2012-08-20 15:15:00,418878.0
2012-08-20 15:30:00,419626.0
2012-08-20 15:45:00,427206.0
2012-08-20 16:00:00,427994.0
2012-08-20 16:15:00,425381.0
2012-08-20 16:30:00,421332.0
2012-08-20 16:45:00,423056.0
2012-08-20 17:00:00,424239.0
2012-08-20 17:15:00,421259.0
2012-08-20 17:30:00,418909.0
2012-08-20 17:45:00,413818.0
2012-08-20 18:00:00,419334.0
2012-08-20 18:15:00,416345.0
2012-08-20 18:30:00,408870.0
2012-08-20 18:45:00,407720.0
2012-08-20 19:00:00,407630.0
